Student ID,Age,Gender,Major,Year of Study,TOEFL Score,IELTS Score,Previous English Grade,Learning Style,Learning Mode,Learning Pace,Learning Time,Material Type,Hours/Week,Participation,Quiz Score,Engagement Level,Competency Level,Final Grade
ID_247,19.0,M,Biology,Freshman,81.0,5.2,B,Kinesthetic,In-person,Slow,Evening,Interactive,7.0,High,73.0,Medium,Intermediate,D
ID_211,23.0,M,Chemistry,Freshman,117.0,5.7,B,Kinesthetic,Hybrid,Fast,Evening,Audio,18.0,Low,73.0,Medium,Intermediate,D
ID_291,18.0,M,Engineering,Freshman,95.0,5.4,B,Reading/Writing,In-person,Slow,Evening,Interactive,19.0,Medium,56.0,Medium,Beginner,C
ID_138,19.0,F,Chemistry,Junior,110.0,7.1,A,Kinesthetic,In-person,Fast,Morning,Interactive,14.0,Medium,65.0,Medium,Beginner,D
ID_465,18.0,M,Biology,Freshman,102.0,7.2,A,Auditory,In-person,Average,Morning,Interactive,16.0,Medium,75.0,Medium,Advanced,F
ID_60,21.0,F,Biology,Sophomore,94.0,6.2,A,Kinesthetic,In-person,Fast,Evening,Text,18.0,Medium,90.0,High,Advanced,D
ID_30,22.0,F,Engineering,Junior,106.0,6.9,A,Kinesthetic,Online,Slow,Afternoon,Interactive,13.0,Medium,94.0,Medium,Intermediate,D
ID_285,19.0,F,Engineering,Sophomore,112.0,5.0,C,Kinesthetic,Online,Average,Morning,Video,7.0,Low,56.0,Low,Intermediate,C
ID_273,19.0,M,Engineering,Senior,87.0,8.3,A,Visual,In-person,Slow,Evening,Interactive,15.0,Medium,71.0,Low,Advanced,C
ID_49,18.0,M,Mathematics,Junior,78.0,7.6,A,Kinesthetic,Hybrid,Average,Evening,Interactive,9.0,Low,89.0,Medium,Beginner,F
ID_46,21.0,M,Chemistry,Junior,118.0,11.778965053468603,D,Kinesthetic,Online,Average,Morning,Text,10.0,High,80.0,Medium,Advanced,F
ID_461,24.0,M,Biology,Senior,60.0,7.6,B,Visual,Hybrid,Average,Morning,Video,12.0,High,99.0,Medium,Intermediate,D
ID_31,21.0,M,Chemistry,Junior,73.0,6.5,A,Visual,Hybrid,Fast,Afternoon,Interactive,11.0,High,93.0,Low,Beginner,F
ID_49,18.0,M,Mathematics,Junior,78.0,7.6,A,Kinesthetic,Hybrid,Average,Evening,Interactive,9.0,Low,89.0,Medium,Beginner,F
ID_104,18.0,M,Mathematics,Junior,97.0,5.7,C,Visual,In-person,Slow,Afternoon,Audio,11.0,High,82.0,High,Intermediate,D
ID_25,22.0,F,Engineering,Senior,88.0,5.9,D,Kinesthetic,Hybrid,Average,Morning,Text,12.0,High,82.0,Low,Advanced,C
ID_238,21.0,F,Engineering,Sophomore,112.0,5.4,B,Visual,In-person,Slow,Morning,Audio,17.0,Medium,94.0,Medium,Advanced,B
ID_418,18.0,M,Biology,Sophomore,79.0,6.8,A,Auditory,Online,Fast,Morning,Text,14.0,Low,76.0,High,Beginner,B
ID_480,24.0,F,Mathematics,Sophomore,105.0,5.6,A,Auditory,Hybrid,Fast,Afternoon,Interactive,17.0,High,73.0,Low,Beginner,F
ID_134,20.0,F,Engineering,Junior,100.0,6.3,D,Auditory,Online,Average,Afternoon,Video,17.0,High,58.0,High,Intermediate,A
ID_477,21.0,M,Mathematics,Sophomore,86.0,8.2,A,Auditory,Hybrid,Fast,Morning,Video,12.0,High,50.0,Low,Advanced,C
ID_402,21.0,F,Literature,Freshman,85.0,7.9,A,Reading/Writing,Hybrid,Slow,Evening,Video,12.0,Low,71.0,High,Intermediate,B
ID_58,21.0,F,Chemistry,Freshman,74.0,6.0,B,Visual,Hybrid,Fast,Afternoon,Text,11.0,Medium,66.0,Low,Beginner,B
ID_260,19.0,M,Chemistry,Senior,74.0,9.0,B,Auditory,Hybrid,Fast,Morning,Video,8.0,Low,52.0,Medium,Beginner,F
ID_341,20.0,M,Literature,Senior,61.0,5.7,A,Auditory,Hybrid,Average,Evening,Interactive,19.0,Low,98.0,High,Advanced,F
ID_466,22.0,F,Engineering,Sophomore,69.0,7.4,D,Kinesthetic,Hybrid,Slow,Morning,Text,10.0,Medium,63.0,Medium,Intermediate,F
ID_480,24.0,F,Mathematics,Sophomore,105.0,5.6,A,Auditory,Hybrid,Fast,Afternoon,Interactive,17.0,High,73.0,Low,Beginner,F
ID_293,20.0,F,Literature,Junior,98.0,6.8,F,Visual,In-person,Slow,Evening,Text,8.0,High,72.0,High,Intermediate,C
ID_486,23.0,M,Mathematics,Sophomore,75.0,7.9,B,Kinesthetic,Hybrid,Slow,Evening,Interactive,11.0,Low,79.0,High,Beginner,D
ID_157,22.0,F,Literature,Freshman,119.0,5.7,F,Visual,Hybrid,Fast,Morning,Text,9.0,High,106.58236482474439,Low,Beginner,F
ID_240,20.0,F,Engineering,Freshman,91.0,5.9,F,Reading/Writing,In-person,Fast,Morning,Audio,17.0,High,56.0,Medium,Beginner,A
ID_436,18.0,M,Chemistry,Freshman,103.0,5.1,C,Visual,Online,Average,Afternoon,Audio,16.0,High,62.0,Medium,Intermediate,A
ID_98,23.0,M,Literature,Senior,66.0,6.7,A,Visual,In-person,Fast,Afternoon,Interactive,10.0,High,74.0,High,Advanced,A
ID_408,18.0,F,Mathematics,Senior,96.0,7.2,F,Visual,Hybrid,Slow,Afternoon,Text,10.0,Low,82.0,Medium,Beginner,A
ID_374,21.0,F,Chemistry,Sophomore,113.0,6.7,D,Reading/Writing,Hybrid,Fast,Evening,Text,6.0,High,92.0,Medium,Advanced,B
ID_129,20.0,F,Chemistry,Junior,104.0,6.1,D,Auditory,Hybrid,Average,Afternoon,Audio,11.0,High,64.0,High,Beginner,C
ID_479,24.0,M,Engineering,Sophomore,84.0,6.8,F,Reading/Writing,In-person,Average,Evening,Video,5.0,High,98.0,Low,Beginner,A
ID_362,19.0,M,Mathematics,Freshman,69.0,6.2,B,Kinesthetic,Online,Average,Morning,Audio,9.0,High,63.0,Medium,Advanced,A
ID_302,19.0,M,Mathematics,Freshman,77.0,6.6,C,Auditory,In-person,Slow,Afternoon,Audio,15.0,Low,66.0,Medium,Beginner,B
ID_222,20.0,F,Chemistry,Sophomore,71.0,8.1,D,Reading/Writing,Online,Fast,Afternoon,Interactive,14.0,Medium,85.0,Medium,Advanced,C
ID_343,20.0,F,Biology,Freshman,96.0,7.6,C,Reading/Writing,In-person,Fast,Morning,Audio,12.0,Low,50.0,Medium,Beginner,B
ID_25,22.0,F,Engineering,Senior,88.0,5.9,D,Kinesthetic,Hybrid,Average,Morning,Text,12.0,High,82.0,Low,Advanced,C
ID_222,20.0,F,Chemistry,Sophomore,71.0,8.1,D,Reading/Writing,Online,Fast,Afternoon,Interactive,14.0,Medium,85.0,Medium,Advanced,C
ID_432,24.0,F,Mathematics,Senior,106.0,8.1,C,Visual,Online,Average,Afternoon,Video,16.0,Medium,73.0,Low,Beginner,D
ID_9,19.0,F,Literature,Sophomore,117.0,8.2,F,Kinesthetic,Hybrid,Average,Morning,Text,19.0,Low,74.0,High,Advanced,A
ID_104,18.0,M,Mathematics,Junior,97.0,5.7,C,Visual,In-person,Slow,Afternoon,Audio,11.0,High,82.0,High,Intermediate,D
ID_175,22.0,M,Mathematics,Junior,105.0,7.1,C,Auditory,In-person,Slow,Morning,Interactive,6.0,Low,72.0,Medium,Advanced,F
ID_420,22.0,M,Engineering,Senior,109.0,6.0,F,Auditory,Hybrid,Average,Evening,Audio,6.0,Medium,81.0,Medium,Advanced,D
ID_139,18.0,M,Literature,Freshman,83.0,5.3,B,Auditory,Online,Average,Evening,Audio,18.0,Medium,64.0,High,Advanced,C
ID_417,21.0,M,Literature,Junior,101.0,5.6,D,Kinesthetic,In-person,Average,Morning,Text,6.0,Medium,67.0,Low,Advanced,B
ID_434,20.0,F,Chemistry,Sophomore,109.0,5.0,A,Visual,In-person,Slow,Morning,Text,5.0,Medium,62.0,High,Intermediate,F
ID_290,18.0,F,Chemistry,Freshman,93.0,7.0,C,Visual,In-person,Slow,Morning,Text,19.0,Low,87.0,High,Beginner,B
ID_74,22.0,F,Engineering,Junior,76.0,5.4,F,Visual,Hybrid,Slow,Evening,Text,12.0,Low,52.0,High,Intermediate,D
ID_288,20.0,F,Literature,Freshman,61.0,8.2,C,Reading/Writing,Hybrid,Average,Afternoon,Text,10.0,High,76.0,Medium,Advanced,C
ID_230,23.0,F,Mathematics,Freshman,78.0,5.5,F,Reading/Writing,Online,Slow,Afternoon,Interactive,18.0,Low,89.0,Low,Intermediate,D
ID_327,18.0,M,Chemistry,Sophomore,106.0,5.2,F,Reading/Writing,Hybrid,Average,Morning,Interactive,19.0,Low,285.9037375871035,Low,Beginner,C
ID_49,18.0,M,Mathematics,Junior,78.0,7.6,A,Kinesthetic,Hybrid,Average,Evening,Interactive,9.0,Low,89.0,Medium,Beginner,F
ID_94,19.0,F,Engineering,Freshman,74.0,5.9,D,Reading/Writing,Hybrid,Fast,Morning,Video,7.0,Low,78.0,Medium,Advanced,B
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_138,19.0,F,Chemistry,Junior,110.0,7.1,A,Kinesthetic,In-person,Fast,Morning,Interactive,14.0,Medium,65.0,Medium,Beginner,D
ID_61,23.0,M,Literature,Freshman,108.0,8.2,F,Auditory,Hybrid,Fast,Afternoon,Text,10.0,High,51.0,Low,Intermediate,A
ID_407,18.0,F,Engineering,Sophomore,65.0,7.9,C,Auditory,Online,Fast,Evening,Video,9.0,Low,95.0,Medium,Advanced,B
ID_307,24.0,M,Literature,Freshman,94.0,8.1,A,Kinesthetic,In-person,Fast,Evening,Text,17.0,High,81.0,Low,Advanced,A
ID_387,23.0,M,Engineering,Sophomore,103.0,8.7,B,Reading/Writing,Online,Slow,Morning,Audio,6.0,High,54.0,Low,Intermediate,F
ID_244,18.0,M,Biology,Freshman,65.0,11.33045705425339,A,Reading/Writing,In-person,Average,Afternoon,Audio,19.0,High,85.0,Low,Beginner,A
ID_269,23.0,M,Engineering,Freshman,83.0,6.8,B,Reading/Writing,Hybrid,Slow,Evening,Video,7.0,Medium,57.0,Medium,Beginner,D
ID_436,18.0,M,Chemistry,Freshman,103.0,5.1,C,Visual,Online,Average,Afternoon,Audio,16.0,High,62.0,Medium,Intermediate,A
ID_438,24.0,F,Engineering,Junior,79.0,5.8,C,Visual,Hybrid,Average,Evening,Video,12.0,Low,86.0,Medium,Intermediate,A
ID_185,24.0,M,Engineering,Senior,70.0,6.1,D,Reading/Writing,Online,Slow,Morning,Audio,19.0,Low,80.0,Low,Intermediate,D
ID_107,22.0,F,Literature,Junior,119.0,5.9,A,Reading/Writing,Online,Average,Morning,Interactive,15.0,High,93.0,Medium,Intermediate,B
ID_406,20.0,F,Chemistry,Junior,94.0,8.4,C,Auditory,Online,Slow,Evening,Text,19.0,Medium,87.0,Medium,Beginner,B
ID_443,19.0,M,Engineering,Junior,109.0,6.2,C,Kinesthetic,Hybrid,Slow,Morning,Interactive,13.0,Medium,64.0,High,Advanced,C
ID_262,21.0,F,Biology,Junior,66.0,7.5,D,Visual,In-person,Average,Afternoon,Interactive,10.0,High,87.0,Low,Beginner,D
ID_407,18.0,F,Engineering,Sophomore,65.0,7.9,C,Auditory,Online,Fast,Evening,Video,9.0,Low,95.0,Medium,Advanced,B
ID_134,20.0,F,Engineering,Junior,100.0,6.3,D,Auditory,Online,Average,Afternoon,Video,17.0,High,58.0,High,Intermediate,A
ID_34,20.0,M,Chemistry,Sophomore,70.0,6.9,D,Auditory,Hybrid,Slow,Evening,Audio,12.0,High,96.0,Low,Intermediate,A
ID_190,54.642215334069434,F,Literature,Sophomore,65.0,6.2,A,Reading/Writing,Online,Fast,Morning,Audio,8.0,Medium,93.0,Low,Advanced,C
ID_367,18.0,F,Mathematics,Freshman,64.0,8.2,A,Kinesthetic,Online,Slow,Afternoon,Video,12.0,Low,70.0,Medium,Advanced,D
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_495,19.0,M,Literature,Junior,109.0,8.4,F,Auditory,Online,Fast,Morning,Text,18.0,Medium,50.0,Medium,Beginner,D
ID_431,22.0,F,Literature,Freshman,115.0,6.4,F,Auditory,Online,Average,Morning,Audio,11.0,Low,91.0,Medium,Advanced,B
ID_463,20.0,M,Literature,Sophomore,114.0,7.3,B,Kinesthetic,In-person,Fast,Morning,Audio,6.0,Low,78.0,Medium,Intermediate,B
ID_497,18.0,M,Chemistry,Freshman,68.0,7.3,F,Visual,Online,Fast,Afternoon,Video,19.0,Medium,79.0,Low,Advanced,D
ID_15,21.0,F,Literature,Junior,88.0,7.2,B,Kinesthetic,Hybrid,Fast,Evening,Video,18.0,Low,92.0,Low,Intermediate,B
ID_405,21.0,F,Biology,Junior,114.0,7.0,A,Auditory,Hybrid,Fast,Evening,Audio,14.0,Medium,78.0,Low,Advanced,D
ID_107,22.0,F,Literature,Junior,119.0,5.9,A,Reading/Writing,Online,Average,Morning,Interactive,15.0,High,93.0,Medium,Intermediate,B
ID_201,23.0,M,Chemistry,Senior,87.0,5.5,B,Kinesthetic,Hybrid,Slow,Evening,Video,11.0,High,84.0,High,Beginner,D
ID_341,20.0,M,Literature,Senior,61.0,5.7,A,Auditory,Hybrid,Average,Evening,Interactive,19.0,Low,98.0,High,Advanced,F
ID_409,21.0,F,Biology,Junior,112.0,7.4,D,Reading/Writing,Hybrid,Fast,Afternoon,Audio,17.0,High,67.0,Medium,Intermediate,A
ID_102,24.0,F,Chemistry,Junior,95.0,6.8,D,Visual,Hybrid,Fast,Evening,Interactive,8.0,Medium,91.0,Low,Beginner,F
ID_365,20.0,M,Chemistry,Freshman,100.0,7.3,D,Kinesthetic,In-person,Fast,Morning,Interactive,6.0,High,78.0,Medium,Beginner,B
ID_360,19.0,M,Biology,Sophomore,69.0,23.795112533454187,C,Reading/Writing,Hybrid,Fast,Evening,Interactive,19.0,Medium,66.0,Low,Beginner,D
ID_283,22.0,F,Chemistry,Freshman,95.0,7.1,F,Kinesthetic,Hybrid,Slow,Evening,Audio,13.0,Low,94.0,High,Intermediate,C
ID_77,23.0,M,Biology,Freshman,67.0,8.9,B,Auditory,Online,Slow,Evening,Audio,9.0,Low,73.0,Low,Intermediate,F
ID_472,22.0,F,Engineering,Senior,67.0,5.3,A,Auditory,In-person,Slow,Afternoon,Interactive,10.0,High,69.0,Low,Advanced,A
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_57,19.0,F,Literature,Sophomore,97.0,6.9,B,Reading/Writing,Hybrid,Fast,Afternoon,Text,17.0,Medium,77.0,Low,Advanced,F
ID_286,23.0,M,Literature,Junior,93.0,6.0,A,Visual,In-person,Slow,Afternoon,Audio,7.0,Medium,76.0,High,Beginner,A
ID_24,21.0,F,Engineering,Junior,88.0,6.5,F,Auditory,In-person,Fast,Morning,Text,10.0,High,64.0,High,Beginner,B
ID_218,23.0,M,Chemistry,Senior,73.0,8.4,A,Reading/Writing,Online,Slow,Evening,Interactive,8.0,Medium,63.0,Low,Advanced,A
ID_8,24.0,M,Literature,Sophomore,70.0,7.7,C,Visual,Online,Slow,Morning,Video,19.0,High,70.0,High,Intermediate,C
ID_332,18.0,F,Biology,Senior,79.0,5.0,D,Reading/Writing,Online,Fast,Afternoon,Audio,14.0,High,96.0,Low,Advanced,F
ID_13,20.0,M,Chemistry,Senior,105.0,8.3,B,Auditory,In-person,Average,Morning,Video,15.0,Medium,72.0,High,Beginner,A
ID_281,24.0,M,Mathematics,Freshman,91.0,8.0,C,Kinesthetic,In-person,Slow,Morning,Audio,19.0,Low,84.0,Medium,Beginner,D
ID_396,23.0,F,Chemistry,Senior,109.0,7.2,B,Reading/Writing,Online,Slow,Afternoon,Interactive,14.0,Medium,91.0,Low,Intermediate,A
ID_267,18.0,F,Biology,Junior,90.0,5.5,C,Kinesthetic,Online,Fast,Afternoon,Video,18.0,Medium,88.0,High,Advanced,A
ID_52,20.0,M,Literature,Freshman,62.0,8.7,A,Auditory,Online,Slow,Afternoon,Audio,11.0,High,62.0,Low,Beginner,D
ID_122,18.0,F,Engineering,Sophomore,77.0,7.9,D,Auditory,Hybrid,Slow,Afternoon,Interactive,14.0,High,91.0,Medium,Advanced,F
ID_50,20.0,F,Engineering,Senior,116.0,8.6,F,Reading/Writing,Online,Fast,Morning,Interactive,9.0,High,97.0,Medium,Advanced,B
ID_38,21.0,M,Mathematics,Senior,103.0,6.6,D,Auditory,Online,Average,Evening,Video,7.0,Medium,99.0,High,Advanced,D
ID_271,22.0,M,Mathematics,Freshman,96.0,6.5,F,Kinesthetic,Hybrid,Average,Afternoon,Audio,6.0,Medium,97.0,Low,Advanced,A
ID_149,22.0,F,Mathematics,Sophomore,81.0,9.0,D,Auditory,Hybrid,Fast,Afternoon,Audio,18.0,Low,62.0,High,Intermediate,D
ID_286,23.0,M,Literature,Junior,93.0,6.0,A,Visual,In-person,Slow,Afternoon,Audio,7.0,Medium,76.0,High,Beginner,A
ID_301,20.0,M,Engineering,Freshman,104.0,6.5,A,Kinesthetic,Online,Fast,Afternoon,Audio,18.0,High,90.0,Low,Intermediate,A
ID_152,23.0,F,Mathematics,Junior,92.0,7.9,A,Visual,Hybrid,Slow,Evening,Interactive,6.0,Medium,94.0,Medium,Intermediate,B
ID_364,23.0,F,Engineering,Senior,89.0,7.4,F,Reading/Writing,Online,Fast,Afternoon,Interactive,11.0,Medium,79.0,Medium,Advanced,B
ID_368,21.0,M,Biology,Freshman,79.0,7.6,C,Reading/Writing,In-person,Average,Evening,Audio,8.0,Low,164.55276366991703,Low,Beginner,B
ID_446,24.0,M,Chemistry,Senior,114.0,6.5,F,Auditory,Hybrid,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Beginner,F
ID_411,23.0,M,Literature,Junior,64.0,6.2,F,Kinesthetic,Hybrid,Slow,Afternoon,Video,13.0,Medium,50.0,Medium,Advanced,C
ID_454,18.0,M,Literature,Junior,91.0,5.0,B,Reading/Writing,Hybrid,Fast,Evening,Audio,12.0,Low,89.0,Medium,Advanced,F
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_272,21.0,M,Literature,Junior,63.0,6.7,C,Auditory,In-person,Fast,Evening,Interactive,17.0,Medium,81.0,Medium,Intermediate,C
ID_271,22.0,M,Mathematics,Freshman,96.0,6.5,F,Kinesthetic,Hybrid,Average,Afternoon,Audio,6.0,Medium,97.0,Low,Advanced,A
ID_444,24.0,M,Engineering,Sophomore,101.0,8.5,D,Kinesthetic,Hybrid,Average,Morning,Video,18.0,High,67.0,Medium,Intermediate,B
ID_447,19.0,F,Chemistry,Senior,67.0,6.8,F,Auditory,In-person,Average,Morning,Text,19.0,Medium,83.0,High,Advanced,A
ID_237,19.0,F,Mathematics,Senior,114.0,6.8,D,Visual,In-person,Fast,Evening,Video,16.0,Low,66.0,Medium,Beginner,C
ID_210,23.0,M,Mathematics,Freshman,65.0,6.6,D,Visual,Hybrid,Fast,Evening,Text,17.0,High,65.0,Medium,Intermediate,D
ID_86,19.0,M,Literature,Freshman,103.0,8.5,F,Visual,Hybrid,Slow,Afternoon,Interactive,15.0,High,74.0,High,Advanced,C
ID_63,19.0,M,Literature,Freshman,83.0,6.2,B,Reading/Writing,Hybrid,Slow,Evening,Video,14.0,High,99.0,Medium,Advanced,B
ID_124,18.0,F,Biology,Senior,106.0,24.49582670951691,B,Kinesthetic,In-person,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Advanced,C
ID_37,19.0,F,Biology,Junior,76.0,6.5,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,16.0,Low,56.0,High,Intermediate,F
ID_103,21.0,M,Engineering,Senior,68.0,7.3,B,Auditory,Online,Average,Morning,Text,10.0,High,68.0,Low,Advanced,F
ID_20,21.0,M,Engineering,Junior,100.0,7.8,D,Visual,In-person,Slow,Morning,Video,17.0,High,62.0,Low,Intermediate,D
ID_114,21.0,F,Literature,Sophomore,67.0,6.6,B,Kinesthetic,Hybrid,Average,Evening,Video,18.0,High,70.0,Low,Advanced,F
ID_84,23.0,M,Engineering,Senior,62.0,7.4,C,Auditory,Hybrid,Average,Afternoon,Video,7.0,High,50.0,Low,Intermediate,F
ID_460,19.0,F,Literature,Senior,93.0,6.9,D,Reading/Writing,Online,Slow,Evening,Audio,6.0,High,98.0,High,Beginner,A
ID_103,21.0,M,Engineering,Senior,68.0,7.3,B,Auditory,Online,Average,Morning,Text,10.0,High,68.0,Low,Advanced,F
ID_133,18.0,F,Mathematics,Sophomore,97.0,5.8,F,Visual,In-person,Fast,Afternoon,Video,6.0,High,94.0,Low,Advanced,C
ID_314,20.0,M,Engineering,Freshman,101.0,8.6,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,19.0,High,80.0,High,Advanced,D
ID_494,19.0,F,Biology,Junior,61.0,6.6,C,Reading/Writing,Online,Average,Afternoon,Text,7.0,Low,83.0,Low,Advanced,F
ID_166,23.0,F,Biology,Junior,72.0,8.2,F,Kinesthetic,Hybrid,Slow,Morning,Video,16.0,Medium,62.0,Low,Advanced,D
ID_495,19.0,M,Literature,Junior,109.0,8.4,F,Auditory,Online,Fast,Morning,Text,18.0,Medium,50.0,Medium,Beginner,D
ID_426,21.0,M,Mathematics,Sophomore,109.0,5.8,A,Visual,In-person,Fast,Morning,Audio,13.0,High,55.0,Low,Intermediate,A
ID_267,18.0,F,Biology,Junior,90.0,5.5,C,Kinesthetic,Online,Fast,Afternoon,Video,18.0,Medium,88.0,High,Advanced,A
ID_212,20.0,M,Chemistry,Sophomore,81.0,7.8,B,Visual,Online,Fast,Evening,Audio,15.0,Medium,90.0,Low,Intermediate,F
ID_375,24.0,M,Mathematics,Freshman,79.0,6.8,A,Reading/Writing,Hybrid,Average,Afternoon,Text,15.0,Low,66.0,Medium,Beginner,D
ID_318,19.0,F,Biology,Junior,61.0,8.6,F,Kinesthetic,Online,Average,Morning,Video,14.0,Medium,67.0,Low,Intermediate,D
ID_269,23.0,M,Engineering,Freshman,83.0,6.8,B,Reading/Writing,Hybrid,Slow,Evening,Video,7.0,Medium,57.0,Medium,Beginner,D
ID_316,18.0,M,Chemistry,Junior,73.0,7.5,C,Visual,Online,Average,Morning,Interactive,8.0,High,73.0,High,Beginner,F
ID_427,18.0,M,Engineering,Senior,88.0,7.2,F,Kinesthetic,Online,Average,Afternoon,Text,14.0,High,65.0,Medium,Advanced,D
ID_103,21.0,M,Engineering,Senior,68.0,7.3,B,Auditory,Online,Average,Morning,Text,10.0,High,68.0,Low,Advanced,F
ID_476,23.0,M,Engineering,Senior,71.0,7.8,C,Auditory,Hybrid,Fast,Evening,Video,8.0,Medium,57.0,Medium,Advanced,F
ID_236,20.0,M,Biology,Sophomore,88.0,7.0,F,Reading/Writing,In-person,Slow,Afternoon,Text,8.0,Medium,91.0,High,Beginner,A
ID_398,21.0,F,Mathematics,Freshman,61.0,8.7,C,Kinesthetic,Hybrid,Slow,Afternoon,Video,14.0,Medium,58.0,Low,Advanced,F
ID_256,18.0,M,Mathematics,Freshman,110.0,5.4,A,Kinesthetic,Hybrid,Slow,Evening,Audio,8.0,Medium,60.0,Medium,Intermediate,B
ID_289,24.0,M,Chemistry,Sophomore,74.0,8.8,C,Kinesthetic,Online,Fast,Evening,Interactive,8.0,High,65.0,Medium,Beginner,A
ID_476,23.0,M,Engineering,Senior,71.0,7.8,C,Auditory,Hybrid,Fast,Evening,Video,8.0,Medium,57.0,Medium,Advanced,F
ID_485,24.0,M,Biology,Junior,90.0,7.4,F,Visual,Online,Fast,Evening,Interactive,7.0,Medium,84.0,Medium,Advanced,B
ID_214,24.0,M,Mathematics,Senior,62.0,8.9,C,Reading/Writing,In-person,Fast,Evening,Interactive,19.0,High,64.0,Medium,Beginner,A
ID_479,24.0,M,Engineering,Sophomore,84.0,6.8,F,Reading/Writing,In-person,Average,Evening,Video,5.0,High,98.0,Low,Beginner,A
ID_305,20.0,M,Biology,Sophomore,74.0,8.6,B,Visual,In-person,Average,Evening,Video,14.0,High,54.0,Medium,Intermediate,C
ID_208,21.0,M,Literature,Freshman,75.0,6.2,D,Auditory,In-person,Average,Morning,Video,16.0,Medium,68.0,High,Intermediate,B
ID_192,22.0,M,Biology,Junior,98.0,6.8,C,Kinesthetic,Online,Slow,Morning,Interactive,10.0,High,94.0,Low,Advanced,B
ID_190,22.0,F,Literature,Sophomore,65.0,6.2,A,Reading/Writing,Online,Fast,Morning,Audio,8.0,Medium,93.0,Low,Advanced,C
ID_473,21.0,M,Engineering,Junior,106.0,5.2,A,Reading/Writing,Online,Fast,Afternoon,Interactive,18.0,High,73.0,High,Intermediate,B
ID_73,21.0,M,Chemistry,Junior,84.0,7.8,A,Kinesthetic,In-person,Slow,Morning,Audio,19.0,High,89.0,High,Intermediate,A
ID_344,21.0,F,Engineering,Junior,64.0,8.1,C,Kinesthetic,In-person,Average,Evening,Text,5.0,High,83.0,High,Advanced,A
ID_102,24.0,F,Chemistry,Junior,95.0,6.8,D,Visual,Hybrid,Fast,Evening,Interactive,8.0,Medium,91.0,Low,Beginner,F
ID_265,22.0,F,Mathematics,Sophomore,89.0,7.1,D,Kinesthetic,Hybrid,Average,Afternoon,Interactive,10.0,High,97.0,Low,Intermediate,A
ID_126,21.0,M,Mathematics,Senior,97.0,5.4,C,Kinesthetic,In-person,Average,Morning,Text,9.0,Low,73.0,Low,Beginner,C
ID_242,18.0,M,Mathematics,Senior,103.0,7.6,D,Auditory,Online,Fast,Evening,Audio,19.0,High,59.0,Low,Beginner,F
ID_254,18.0,F,Engineering,Junior,87.0,5.5,C,Reading/Writing,Online,Fast,Evening,Text,8.0,Medium,95.0,High,Advanced,B
ID_350,21.0,F,Literature,Sophomore,104.0,8.1,F,Visual,Hybrid,Average,Evening,Text,14.0,High,67.0,Medium,Beginner,F
ID_103,21.0,M,Engineering,Senior,68.0,7.3,B,Auditory,Online,Average,Morning,Text,10.0,High,68.0,Low,Advanced,F
ID_281,24.0,M,Mathematics,Freshman,91.0,8.0,C,Kinesthetic,In-person,Slow,Morning,Audio,19.0,Low,84.0,Medium,Beginner,D
ID_359,22.0,M,Mathematics,Sophomore,75.0,5.2,D,Reading/Writing,In-person,Fast,Morning,Interactive,5.0,High,51.0,High,Intermediate,B
ID_344,21.0,F,Engineering,Junior,64.0,8.1,C,Kinesthetic,In-person,Average,Evening,Text,5.0,High,83.0,High,Advanced,A
ID_489,19.0,M,Chemistry,Senior,107.0,7.6,A,Visual,Online,Fast,Afternoon,Audio,15.0,High,60.0,High,Beginner,B
ID_180,21.0,M,Biology,Sophomore,101.0,8.3,C,Reading/Writing,In-person,Average,Afternoon,Video,10.0,Low,72.0,Low,Intermediate,F
ID_76,20.0,F,Mathematics,Sophomore,112.0,6.0,F,Reading/Writing,In-person,Average,Morning,Audio,13.0,High,82.0,Medium,Beginner,F
ID_153,20.0,M,Mathematics,Sophomore,69.0,6.9,C,Reading/Writing,Online,Slow,Evening,Video,14.0,Low,59.0,Low,Advanced,B
ID_101,23.0,F,Engineering,Senior,79.0,7.5,B,Visual,Online,Average,Evening,Text,5.0,High,50.0,Low,Beginner,D
ID_328,21.0,M,Biology,Freshman,73.0,5.3,C,Auditory,In-person,Fast,Afternoon,Video,9.0,High,85.0,High,Beginner,A
ID_123,24.0,F,Chemistry,Junior,105.0,7.8,C,Auditory,Online,Average,Afternoon,Video,7.0,Medium,59.0,Low,Beginner,B
